ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Text_ID,Sentence_Number,Language_ID,OTC_ID,LGR_Conformance,Abbreviations
urua1244a-demon2-59,matonang am kapala nana,ama-tonang	am	kapala	nanam,1PL.EXCL-sit	at	house	inside,We sat in the house.,demon2,59,urua1244,urua1244a,WORD_ALIGNED,"{""PL"": ""plural"", ""EXCL"": ""exclusive""}"
urua1244a-demon2-60,emin ter baru memin te,m-emin	ter	baru	m-emin	ter,1PL.EXCL-drink	tea	newly	1PL.EXCL-drink	tea,"We were drinking tea, just started drinking tea.",demon2,60,urua1244,urua1244a,WORD_ALIGNED,"{""PL"": ""plural"", ""EXCL"": ""exclusive""}"
urua1244a-demon2-61,aba Haji abana aserin i,baba	Haji	a-bana	a-serin	ia,father	Haji	3-go	3-change_clothing	3SG,Father Haji went to change.,demon2,61,urua1244,urua1244a,WORD_ALIGNED,"{""SG"": ""singular""}"
urua1244a-demon2-62,ti aserin ia paki ini pakiang suai adedak punit am,a-ti	a-serin	ia	paki	ini	pakiang	suai	adedak	punit	a-ma,3-go	3-change_clothing	3SG	wear	3SG.POSS	clothes	what	all	finished	3-come,"He went to change, after putting on his clothes and all that done, he came.",demon2,62,urua1244,urua1244a,WORD_ALIGNED,"{""SG"": ""singular"", ""POSS"": ""possessive""}"
urua1244a-demon2-63,mna kame imisia la,i-mna	kame	imisia	laf,1SG-come_landwards	DIST	3SG_alone	only,"I came landwards, he himself",demon2,63,urua1244,urua1244a,WORD_ALIGNED,"{""SG"": ""singular"", ""DIST"": ""distal"", ""SG_"": ""singular""}"
urua1244a-demon2-64,tno nana ini kapuni afririk amin masikit tawanan pet,a-tno	n-ana	ini	kapuni	a-f-ririk	amin	masikit	tawanan	peta,3-go_seawards	3-get	3SG.POSS	bamboo	3-CAUS-stand	LOC	mosque	side	ANA,"went seawards to get his bamboo, stood it up next to the mosque.",demon2,64,urua1244,urua1244a,WORD_ALIGNED,"{""SG"": ""singular"", ""POSS"": ""possessive"", ""CAUS"": ""causative"", ""LOC"": ""locative"", ""ANA"": ""anaphoric""}"
urua1244a-demon2-65,a lalaf abana futar masikit pani,ia	lalaf	a-bana	futar	masikit	panik,3SG	return	3-walk	turn	mosque	again,He went back to walk around the mosque again.,demon2,65,urua1244,urua1244a,WORD_ALIGNED,"{""SG"": ""singular""}"
urua1244a-demon2-66,bana futar masikit matan teni roran,a-bana	futar	masikit	matan	teni	rorang,3-walk	turn	mosque	time	three	again,He walked around the mosque three times again.,demon2,66,urua1244,urua1244a,WORD_ALIGNED,{}
urua1244a-demon2-67,atan teni punit kamo ia bana fer nenmatan nanam kam,matan	teni	punit	kamo	ia	bana	fer	nenmatan	nanam	kamo,time	three	finished	then	3SG	walk	from	way	inside	then,"After three times, he followed the road, then",demon2,67,urua1244,urua1244a,WORD_ALIGNED,"{""SG"": ""singular""}"
urua1244a-demon2-68,angga kapuni peta ati am,pangga	kapuni	peta	a-ti	a-ma,hit	bamboo	ANA	3-go	3-come,hit that bamboo going back and forth.,demon2,68,urua1244,urua1244a,WORD_ALIGNED,"{""ANA"": ""anaphoric""}"
urua1244a-demon2-69,purak setan iblis fer wang nanam pinyakit suai akaluar fer wan,a-purak	setan	iblis	fer	wang	nanam	pinyakit	suai	a-kaluar	fer	wang,3-shoo	demon	evil_spirit	from	village	inside	illness	what	3-leave	from	village,"He shooed away a demon or evil spirit from inside the village, the illness or whatever it was, from the village.'\footnote{\textit{Pinyakit} `illness' (a loan from Papuan Malay) here means something like `evil spirit' too.",demon2,69,urua1244,urua1244a,WORD_ALIGNED,{}
urua1244a-demon2-70,a banbana kam,ia	banbana	kamo,3SG	walk	then,He walked and walked and then,demon2,70,urua1244,urua1244a,WORD_ALIGNED,"{""SG"": ""singular""}"
urua1244a-demon2-71,angpangga ini kapuni pet,pangpangga	ini	kapuni	peta,hit	3SG.POSS	bamboo	ANA,hit and hit his bamboo.,demon2,71,urua1244,urua1244a,WORD_ALIGNED,"{""SG"": ""singular"", ""POSS"": ""possessive"", ""ANA"": ""anaphoric""}"
urua1244a-demon2-72,pangpangga ka sampe abana amin wang matan dako aresi kubur at,a-pangpangga	ka	sampe	a-bana	amin	wang	matan	dako	a-resi	kubur	a-ti,3-hit	DIST	until	3-go	LOC	village	edge	that	3-exceed	grave	3-go,"He hit and hit until the edge of the village, past the graveyard.",demon2,72,urua1244,urua1244a,WORD_ALIGNED,"{""DIST"": ""distal"", ""LOC"": ""locative""}"
urua1244a-demon2-73,a bana lalaf ama pani,ia	bana	lalaf	a-ma	panik,3SG	go	return	3-come	again,"He turned back, came again,",demon2,73,urua1244,urua1244a,WORD_ALIGNED,"{""SG"": ""singular""}"
urua1244a-demon2-74,bana lalaf ama sampe amina masikit tawana,a-bana	lalaf	a-ma	sampe	amina	masikit	tawanan,3-walk	return	3-come	until	LOC	mosque	side,he walked back until the side of the mosque.,demon2,74,urua1244,urua1244a,WORD_ALIGNED,"{""LOC"": ""locative""}"
urua1244a-demon2-75,a atno afririk kapuni ati amin,ia	a-tno	a-f-ririk	kapuni	a-ti	amina,3SG	3-go_seawards	3-CAUS-stand	bamboo	3-go	LOC,He walked seawards [and] put up the bamboo on,demon2,75,urua1244,urua1244a,WORD_ALIGNED,"{""SG"": ""singular"", ""CAUS"": ""causative"", ""LOC"": ""locative""}"
urua1244a-demon2-76,embatan tawanan pinca pet,jembatan	tawanan	pinca	peta,dock	side	side	ANA,one side of the the dock.,demon2,76,urua1244,urua1244a,WORD_ALIGNED,"{""ANA"": ""anaphoric""}"
urua1244a-demon2-77,ampu,lampur,lamp,[At the] lamp.'\footnote{There is a big lamp post next to the dock.,demon2,77,urua1244,urua1244a,WORD_ALIGNED,{}
urua1244a-demon2-78,fririk amka puni,a-f-ririk	amka	punit,3-CAUS-stand	there	finished,"After he put it up there,",demon2,78,urua1244,urua1244a,WORD_ALIGNED,"{""CAUS"": ""causative""}"
urua1244a-demon2-79,a lalaf ama sumbian,ia	lalaf	a-ma	sumbiang,3SG	return	3-come	pray_at_mosque,"he came back and perfomed the prayer,",demon2,79,urua1244,urua1244a,WORD_ALIGNED,"{""SG"": ""singular""}"
urua1244a-demon2-80,umbiang magari,sumbiang	magarip,pray_at_mosque	maghrib,the \textit{maghrib} prayer.,demon2,80,urua1244,urua1244a,WORD_ALIGNED,{}
urua1244a-demon2-81,a pangga tipang asumbiang puni,ia	pangga	tipang	a-sumbiang	punit,3SG	hit	drum	3-pray_at_mosque	finished,After he hit the drum for prayer,demon2,81,urua1244,urua1244a,WORD_ALIGNED,"{""SG"": ""singular""}"
urua1244a-demon2-82,a lalaf as,ia	lalaf	a-sa,3SG	return	3-ascend,he went back up.,demon2,82,urua1244,urua1244a,WORD_ALIGNED,"{""SG"": ""singular""}"
urua1244a-demon2-83,ma amin kapal,a-ma	amin	kapala,3-come	LOC	house,"He came at the house,",demon2,83,urua1244,urua1244a,WORD_ALIGNED,"{""LOC"": ""locative""}"
urua1244a-demon2-84,min laman ini kapala pet,Amin	laman	ini	kapala	peta,Amin	father	3SG.POSS	house	ANA,"Amin's father's house.'\footnote{The use of the anaphoric demonstrative here signals to the listener that this house is mentioned before in the discourse, or is part of the common ground. The house is certainly part of the common ground (it is the house next to where this story was recorded), but is perhaps also mentioned earlier as the house where the speaker was drinking tea.",demon2,84,urua1244,urua1244a,WORD_ALIGNED,"{""SG"": ""singular"", ""POSS"": ""possessive"", ""ANA"": ""anaphoric""}"
urua1244a-demon2-85,sa amemin te,a-sa	am-emin	ter,3-ascend	1PL.EXCL-drink	tea,He went up and we drank tea.,demon2,85,urua1244,urua1244a,WORD_ALIGNED,"{""PL"": ""plural"", ""EXCL"": ""exclusive""}"
urua1244a-demon2-86,aji lau Ibrahi,jaji	lau	Ibrahim,so	1SG	Ibrahim,"So [it was] me, Ibrahim,",demon2,86,urua1244,urua1244a,WORD_ALIGNED,"{""SG"": ""singular""}"
urua1244a-demon2-87,ora baba Haj,nora	baba	Haji,and	father	Haji,"and father Haji,",demon2,87,urua1244,urua1244a,WORD_ALIGNED,{}
urua1244a-demon2-88,alis Arma,Salis	Arman,Salis	Arman,"Salis, Arman,",demon2,88,urua1244,urua1244a,WORD_ALIGNED,{}
urua1244a-demon2-89,or Amin nenan,nor	Amin	nenang,and	Amin	mother,and Amin's mother.,demon2,89,urua1244,urua1244a,WORD_ALIGNED,{}
urua1244a-demon2-90,memin te,am-emin	ter,1PL.EXCL-drink	tea,We drank tea.,demon2,90,urua1244,urua1244a,WORD_ALIGNED,"{""PL"": ""plural"", ""EXCL"": ""exclusive""}"
urua1244a-demon2-91,a am Pakpak ef,ia	am	Pakpak	efi,3SG	LOC	Fakfak	still,"He was still in Fakfak.'\footnote{`He' refers to the owner of the house, Amin's father.",demon2,91,urua1244,urua1244a,WORD_ALIGNED,"{""SG"": ""singular"", ""LOC"": ""locative""}"
urua1244a-demon2-92,memin ter punit baba Haji nosir ,am-emin	ter	punit	baba	Haji	n-osir	o,1PL.EXCL-drink	tea	finished	father	Haji	3-say	QUOT,After we drank tea father Haji said:,demon2,92,urua1244,urua1244a,WORD_ALIGNED,"{""PL"": ""plural"", ""EXCL"": ""exclusive"", ""QUOT"": ""quotative""}"
urua1244a-demon2-93,memin ter punit kam,im-emin	ter	punit	kame,2PL-drink	tea	finished	DIST,"{``}You've had tea, so",demon2,93,urua1244,urua1244a,WORD_ALIGNED,"{""PL"": ""plural"", ""DIST"": ""distal""}"
urua1244a-demon2-94,mi tno mana wer ketal pet,imi	tno	m-ana	wer	ketal	peta,2PL	go_seawards	2SG-get	water	kettle	ANA,you go seawards to get that kettle water.,demon2,94,urua1244,urua1244a,WORD_ALIGNED,"{""PL"": ""plural"", ""SG"": ""singular"", ""ANA"": ""anaphoric""}"
urua1244a-demon2-95,ana wer ketal kab,m-ana	wer	ketal	kabo,2SG-get	water	kettle	then,You get kettle water and then,demon2,95,urua1244,urua1244a,WORD_ALIGNED,"{""SG"": ""singular""}"
urua1244a-demon2-96,an,bana,walk,walk.,demon2,96,urua1244,urua1244a,WORD_ALIGNED,{}
urua1244a-demon2-97,ana futar amin,bana	futar	amina,walk	turn	LOC,Walk around at...,demon2,97,urua1244,urua1244a,WORD_ALIGNED,"{""LOC"": ""locative""}"
urua1244a-demon2-98,ana futar masikit matan teni punit kamb,bana	futar	masikit	matan	teni	punit	kambo,walk	turn	mosque	time	three	finished	then,Walk around the mosque three times and then,demon2,98,urua1244,urua1244a,WORD_ALIGNED,{}
urua1244a-demon2-99,ok,boka,pour,pour it out.,demon2,99,urua1244,urua1244a,WORD_ALIGNED,{}
urua1244a-demon2-100,oka fer masikit ka sampe nana ban boka rikat nenmata,boka	fer	masikit	ka	sampe	n-ana	ban	boka	rikat	nenmatan,pour	from	mosque	DIST	until	3-get	walk	pour	follow	way,"Pour it from the mosque following the road, pouring all the time.",demon2,100,urua1244,urua1244a,WORD_ALIGNED,"{""DIST"": ""distal""}"
urua1244a-demon2-101,rikat nenmatan ka da bokboka bokboka bokboka sampe bana amin,a-rikat	nenmatan	ka	da	bokboka	bokboka	bokboka	sampe	bana	amina,3-follow	way	DIST	DA	pour	pour	pour	until	walk	LOC,"Following that road, pouring and pouring until",demon2,101,urua1244,urua1244a,WORD_ALIGNED,"{""DIST"": ""distal"", ""DA"": ""unanalysed marker"", ""LOC"": ""locative""}"
urua1244a-demon2-102,ambatang mau at,jambatang	mau	a-ti,bridge	want	3-go,the bridge that goes,demon2,102,urua1244,urua1244a,WORD_ALIGNED,{}
urua1244a-demon2-103,ubur ini ka wang matang ka kab,kubur	ini	ka	wang	matang	ka	kabo,bury	3SG.POSS	DIST	village	edge	DIST	then,"to the graveyard, that edge of the village, then",demon2,103,urua1244,urua1244a,WORD_ALIGNED,"{""SG"": ""singular"", ""POSS"": ""possessive"", ""DIST"": ""distal""}"
urua1244a-demon2-104,oka funa punit amka kabo ketal punpunit alala,boka	funa	punit	amka	kabo	ketal	punpunit	a-lalaf,pour	do	finished	there	then	kettle	empty	3-return,"pour it out there, then go back with the empty kettle.",demon2,104,urua1244,urua1244a,WORD_ALIGNED,{}
urua1244a-demon2-105,anambo nor ketal punpunit laf ama fonak amina kapal,kanambo	nor	ketal	punpunit	laf	a-ma	fonak	amina	kapala,then	with	kettle	empty	just	3-come	put	LOC	house,Then with the empty kettle come and put it in the house.'',demon2,105,urua1244,urua1244a,WORD_ALIGNED,"{""LOC"": ""locative""}"
urua1244a-demon2-106,mi laha ban mwaka kapuni pani,ami	laha	ban	m-waka	kapuni	panik,1PL.EXCL	return	walk	1PL.EXCL-erect	bamboo	again,We went back and walked to erect the bamboo again.,demon2,106,urua1244,urua1244a,WORD_ALIGNED,"{""PL"": ""plural"", ""EXCL"": ""exclusive""}"
urua1244a-demon2-107,apuni sa bana awaka amin,kapuni	sa	bana	a-waka	amina,bamboo	one	go	3-erect	LOC,[We] erected one bamboo stick at,demon2,107,urua1244,urua1244a,WORD_ALIGNED,"{""LOC"": ""locative""}"
urua1244a-demon2-108,ubur tawanan nong k,kubur	tawanan	nong	ka,bury	side	sea	DIST,"the graveyard at the seaside there,",demon2,108,urua1244,urua1244a,WORD_ALIGNED,"{""DIST"": ""distal""}"
urua1244a-demon2-109,a laha ama amina jambatan,sa	laha	a-ma	amina	jambatang,one	return	3-come	LOC	dock,"one coming back at the dock,",demon2,109,urua1244,urua1244a,WORD_ALIGNED,"{""LOC"": ""locative""}"
urua1244a-demon2-110,awanan pinca ka taluk k,tawanan	pinca	ka	taluk	ka,side	side	DIST	bay	DIST,"on the side, at the bay there.",demon2,110,urua1244,urua1244a,WORD_ALIGNED,"{""DIST"": ""distal""}"
urua1244a-demon2-111,iwaka amka puni,mi-waka	amka	punit,1PL.EXCL-erect	there	finished,"After we erected [bamboo sticks] there,",demon2,111,urua1244,urua1244a,WORD_ALIGNED,"{""PL"": ""plural"", ""EXCL"": ""exclusive""}"
urua1244a-demon2-112,amo milalaf ama kapal,kamo	mi-lalaf	a-ma	kapala,then	1PL.EXCL-return	3-come	house,then we went back to the house.,demon2,112,urua1244,urua1244a,WORD_ALIGNED,"{""PL"": ""plural"", ""EXCL"": ""exclusive""}"
urua1244a-demon2-113,aba Haji nosir o milalaf ama kapala som kamo mosir ,baba	Haji	n-osir	o	mi-lalaf	a-ma	kapala	som	kamo	m-osir	o,father	Haji	3-say	QUOT	2PL-return	3-come	house	IAM	then	2PL-say	QUOT,Father Haji said: ``You go back home and say,demon2,113,urua1244,urua1244a,WORD_ALIGNED,"{""QUOT"": ""quotative"", ""PL"": ""plural"", ""IAM"": ""iamitive""}"
urua1244a-demon2-114,ancia ato bana rorang fian so,mancia	a-to	bana	rorang	fian	som,people	3-descend	walk	again	be_good	IAM,people can walk out again.,demon2,114,urua1244,urua1244a,WORD_ALIGNED,"{""IAM"": ""iamitive""}"
urua1244a-demon2-115,arna talalaf som tahuna fosfosan punit som d,karna	ta-lalaf	som	ta-huna	fosfosan	punit	som	da,because	1PL.INCL-return	IAM	1PL.INCL-do	ritual	finished	IAM	so,"Because we've come back, we've done the ritual so",demon2,115,urua1244,urua1244a,WORD_ALIGNED,"{""PL"": ""plural"", ""INCL"": ""inclusive"", ""IAM"": ""iamitive""}"
urua1244a-demon2-116,alalaf so,ta-lalaf	som,1PL.INCL-return	IAM,we go back.,demon2,116,urua1244,urua1244a,WORD_ALIGNED,"{""PL"": ""plural"", ""INCL"": ""inclusive"", ""IAM"": ""iamitive""}"
urua1244a-demon2-117,ancia mau rota bana hun sin suai b,mancia	mau	rota	bana	hun	sin	suai	bi,people	want	exit	go	do	3PL.POSS	what	or,People want to go out and go and do their things...,demon2,117,urua1244,urua1244a,WORD_ALIGNED,"{""PL"": ""plural"", ""POSS"": ""possessive""}"
urua1244a-demon2-118,a ka rota so,ka	ka	rota	som,DIST	DIST	exit	IAM,So they can go out already.'',demon2,118,urua1244,urua1244a,WORD_ALIGNED,"{""DIST"": ""distal"", ""IAM"": ""iamitive""}"
urua1244a-demon2-119,unit so,punit	som,finished	IAM,That's it.,demon2,119,urua1244,urua1244a,WORD_ALIGNED,"{""IAM"": ""iamitive""}"
urua1244a-engagement-1,abair babair tuni k,babair	babair	tuni	ka,before	before	very	DIST,"First, very first,",engagement,1,urua1244,urua1244a,WORD_ALIGNED,"{""DIST"": ""distal""}"
urua1244a-engagement-2,epala des,{kepala\_desa},village_head,"the village head,",engagement,2,urua1244,urua1244a,WORD_ALIGNED,{}
urua1244a-engagement-3,an in laman orang tuatua ruang asobang aura kamkau aput,Nan	in	laman	{orang\_tuatua}	ruang	a-sobang	a-ura	kamkau	a-puti,Nan	3SG.POSS	father	elder	village	3-tell_someone	3-call	child	3-gather,"Nan's father, the village elders, they told [them] to call the children to gather.",engagement,3,urua1244,urua1244a,WORD_ALIGNED,"{""SG"": ""singular"", ""POSS"": ""possessive""}"
urua1244a-engagement-4,puti amin Rens in laman in kapal,a-puti	amin	Rens	in	laman	in	kapala,3-gather	LOC	Rens	3SG.POSS	father	3SG.POSS	house,To gather at Rens' father's house.,engagement,4,urua1244,urua1244a,WORD_ALIGNED,"{""LOC"": ""locative"", ""SG"": ""singular"", ""POSS"": ""possessive""}"
urua1244a-engagement-5,erus afonak janj,terus	a-fonak	janji,then	3-put	agreement,Then [they wanted to] make an agreement,engagement,5,urua1244,urua1244a,WORD_ALIGNED,{}
urua1244a-engagement-6,au nedat mapat,mau	n-edat	mapata,want	3-ask	woman,for the engagement.,engagement,6,urua1244,urua1244a,WORD_ALIGNED,{}
urua1244a-engagement-7,ina asoban,sina	a-sobang,3PL	3-send,They sent,engagement,7,urua1244,urua1244a,WORD_ALIGNED,"{""PL"": ""plural""}"
urua1244a-engagement-8,ancia undanga,mancia	undangan,people	invitee,people to invite,engagement,8,urua1244,urua1244a,WORD_ALIGNED,{}
urua1244a-engagement-9,bana Ma,a-bana	Mas,3-go	Mas,to Mas,engagement,9,urua1244,urua1244a,WORD_ALIGNED,{}
urua1244a-engagement-10,or Pinggo,nor	Pinggor,and	Antalisa,and Antalisa.,engagement,10,urua1244,urua1244a,WORD_ALIGNED,{}
urua1244a-engagement-11,urefa nor ini marwana sinteni An,nurefa	nor	ini	marwana	sin-teni	Ani,Nurefa	and	3SG.POSS	man	3PL-three	Ani,"Nurefa and her husband and Ani, they three",engagement,11,urua1244,urua1244a,WORD_ALIGNED,"{""SG"": ""singular"", ""POSS"": ""possessive"", ""PL"": ""plural""}"
urua1244a-engagement-12,bana undangan Mas,a-bana	undangan	Mas,3-go	invitee	Mas,went to invite in Mas,engagement,12,urua1244,urua1244a,WORD_ALIGNED,{}
urua1244a-engagement-13,inggo,Pinggor,Antalisa,[and] Antalisa.,engagement,13,urua1244,urua1244a,WORD_ALIGNED,{}
urua1244a-engagement-14,lalaf amna aman,a-lalaf	a-mna	a-mana,3-return	3-come_landwards	3-come_landwards,"They came back, they came",engagement,14,urua1244,urua1244a,WORD_ALIGNED,{}
urua1244a-engagement-15,ni afroba k,ini	afroba	ka,3SG.POSS	night	DIST,that night.,engagement,15,urua1244,urua1244a,WORD_ALIGNED,"{""SG"": ""singular"", ""POSS"": ""possessive"", ""DIST"": ""distal""}"
urua1244a-engagement-16,ina aura matafasi afun namnami,sina	a-ura	matafasi	a-fun	namnamin,3PL	3-call	women	3-do	food,"They called the women to make food,",engagement,16,urua1244,urua1244a,WORD_ALIGNED,"{""PL"": ""plural""}"
urua1244a-engagement-17,tuni kukis ya afun namnamin sa sa adeda,a-tuni	kukis	ya	a-fun	namnamin	sa	sa	adedak,3-cook	cake	yes	3-do	food	one	one	all,"to bake cakes, yes, make all the food.",engagement,17,urua1244,urua1244a,WORD_ALIGNED,{}
urua1244a-engagement-18,ni ruguain panik hari sene,ini	ruguain	panik	hari	senen,3SG.POSS	morning	again	day	Monday,"The next day, Monday,",engagement,18,urua1244,urua1244a,WORD_ALIGNED,"{""SG"": ""singular"", ""POSS"": ""possessive""}"
urua1244a-engagement-19,ndangan mulai am,undangan	mulai	a-ma,guest	start	3-come,the guests started to come.,engagement,19,urua1244,urua1244a,WORD_ALIGNED,{}
urua1244a-engagement-20,ma anedat mopata Arman ini mopat,a-ma	a-nedat	mopata	Arman	ini	mopata,3-come	3-ask	woman	Arman	3SG.POSS	woman,"They came to ask for the woman, Arman's woman.",engagement,20,urua1244,urua1244a,WORD_ALIGNED,"{""SG"": ""singular"", ""POSS"": ""possessive""}"
urua1244a-engagement-21,ancia aputi amin Rens in laman ini kapal,mancia	a-puti	amin	Rens	in	laman	ini	kapala,people	3-gather	LOC	Rens	3SG.POSS	father	3SG.POSS	house,People gathered at Rens' father's house.,engagement,21,urua1244,urua1244a,WORD_ALIGNED,"{""LOC"": ""locative"", ""SG"": ""singular"", ""POSS"": ""possessive""}"
urua1244a-engagement-22,unit kepala desa asobang aura ati sinina kapala pani,punit	{kepala\_desa}	a-sobang	a-ura	a-ti	sinina	kapala	panik,finished	village_head	3-send	3-call	3-go	3PL.POSS	house	also,"After that, the village head sent to call to go to their house too.",engagement,22,urua1244,urua1244a,WORD_ALIGNED,"{""PL"": ""plural"", ""POSS"": ""possessive""}"
urua1244a-engagement-23,epala desa aura ati sinina kapal,{kepala\_desa}	a-ura	a-ti	sinina	kapala,village_head	3-call	3-go	3PL.POSS	house,"The village head called to go to their house,",engagement,23,urua1244,urua1244a,WORD_ALIGNED,"{""PL"": ""plural"", ""POSS"": ""possessive""}"
urua1244a-engagement-24,soban,a-sobang,3-tell_someone,he told,engagement,24,urua1244,urua1244a,WORD_ALIGNED,{}
urua1244a-engagement-25,ancia undangan amama k,mancia	undangan	a-ma∼ma	ka,people	guest	3-come∼DISTR	DIST,the guests to come,engagement,25,urua1244,urua1244a,WORD_ALIGNED,"{""DISTR"": ""distributive"", ""DIST"": ""distal""}"
urua1244a-engagement-26,fona,a-fonak,3-put,to donate,engagement,26,urua1244,urua1244a,WORD_ALIGNED,{}
urua1244a-engagement-27,itis pisa pitis ka afonak b,pitis	pisa	pitis	ka	a-fonak	bo,money	a_little	money	DIST	3-put	and,"some money. To donate that money, and",engagement,27,urua1244,urua1244a,WORD_ALIGNED,"{""DIST"": ""distal""}"
urua1244a-engagement-28,ati tedat mapata pet,ta-ti	t-edat	mapata	peta,1PL.INCL-go	1PL.INCL-ask	woman	ANA,we go and ask for that woman.,engagement,28,urua1244,urua1244a,WORD_ALIGNED,"{""PL"": ""plural"", ""INCL"": ""inclusive"", ""ANA"": ""anaphoric""}"
urua1244a-engagement-29,arara sinin matananam ata,ta-rara	sinin	matananam	atau,1PL.INCL-carry	3PL.POSS	face	or,We ``carried their face'' or'\footnote{``Carrying their face'' means bringing some money.,engagement,29,urua1244,urua1244a,WORD_ALIGNED,"{""PL"": ""plural"", ""INCL"": ""inclusive"", ""POSS"": ""possessive""}"
urua1244a-engagement-30,inin pitis katok sukmata,sinin	pitis	katok	sukmatan,3PL.POSS	money	open	door,"their money, [to] open the door.'\footnote{At weddings, to get to the bride who is waiting for him inside the house, the groom usually has to pass several barriers (at the mosque, the entrance of the tent in front of the house, the front door of the house, the middle door of the house, and the door to the bridal room). He pays some money at every barrier. That tradition is called \textit{welawela}. Maybe this is something similar.",engagement,30,urua1244,urua1244a,WORD_ALIGNED,"{""PL"": ""plural"", ""POSS"": ""possessive""}"
urua1244a-engagement-31,erus mulai mancia abana at,terus	mulai	mancia	a-bana	a-ti,then	start	people	3-go	3-go,"Then, people started going",engagement,31,urua1244,urua1244a,WORD_ALIGNED,{}
urua1244a-engagement-32,bana ati amtonan,a-bana	a-ti	a-mtonang,3-go	3-go	3-sit,started going to sit.,engagement,32,urua1244,urua1244a,WORD_ALIGNED,{}
urua1244a-engagement-33,puti adeda,a-puti	adedak,3-gather	everyone,They gathered everyone:,engagement,33,urua1244,urua1244a,WORD_ALIGNED,{}
urua1244a-engagement-34,atafasi marwana,matafasi	marwanas,women	men,"women, men,",engagement,34,urua1244,urua1244a,WORD_ALIGNED,{}
urua1244a-engagement-35,ndangan afar Tara,undangan	afar	Tarak,guest	from	Tarak,"guests from Tarak,",engagement,35,urua1244,urua1244a,WORD_ALIGNED,{}
urua1244a-engagement-36,far Mas afar Pinggo,afar	Mas	afar	Pinggor,from	Mas	from	Antalisa,"from Mas, from Antalisa,",engagement,36,urua1244,urua1244a,WORD_ALIGNED,{}
urua1244a-engagement-37,iaba roran simisina ati amtonang adeda,Kiaba	roran	simisina	a-ti	a-mtonang	adedak,Kiaba	also	3PL_alone	3-go	3-sit	everyone,"Kiaba, too, they themselves went to sit, everyone.",engagement,37,urua1244,urua1244a,WORD_ALIGNED,"{""PL_"": ""plural""}"
urua1244a-engagement-38,ulai sin,mulai	sina,start	3PL,They started,engagement,38,urua1244,urua1244a,WORD_ALIGNED,"{""PL"": ""plural""}"
urua1244a-engagement-39,eda,n-edat,3-ask,to ask.,engagement,39,urua1244,urua1244a,WORD_ALIGNED,{}
urua1244a-engagement-40,ertama farakwa,pertama	farakwai,first	talk,The first to speak,engagement,40,urua1244,urua1244a,WORD_ALIGNED,{}
urua1244a-engagement-41,epala desa Ma,{kepala\_desa}	Mas,village_head	Mas,was the village head from Mas.,engagement,41,urua1244,urua1244a,WORD_ALIGNED,{}
urua1244a-engagement-42,farakwai nedat mapata pet,a-farakwai	n-edat	mapata	peta,3-talk	3-ask	woman	ANA,He talked to ask for that woman.,engagement,42,urua1244,urua1244a,WORD_ALIGNED,"{""ANA"": ""anaphoric""}"
urua1244a-engagement-43,osir kirakir,n-osir	kirakira,3-say	approximately,"He said: ``[The story went] approximately [like this],",engagement,43,urua1244,urua1244a,WORD_ALIGNED,{}
urua1244a-engagement-44,unga dike Arman afutir abana Sorong aban,bunga	{dike}	Arman	a-futir	a-bana	Sorong	a-bana,flower	this	Arman	3-seek	3-go	Sorong	3-go,"this flower, Arman looked [for her] going to Sorong, going to",engagement,44,urua1244,urua1244a,WORD_ALIGNED,{}
urua1244a-engagement-45,akpak abana Makassar bo asnangga ta,Pakpak	a-bana	Makassar	bo	a-snangga	tai,Fakfak	3-go	Makassar	but	3-find	not,"Fakfak, going to Makassar, but he didn't find [her].'\footnote{It's not uncommon for men to spend some time outside the village, often staying with relatives, to find a potential partner.",engagement,45,urua1244,urua1244a,WORD_ALIGNED,{}
urua1244a-engagement-46,lalaf ama Kiab,a-lalaf	a-ma	Kiaba,3-return	3-come	Kiaba,He came back to Kiaba.,engagement,46,urua1244,urua1244a,WORD_ALIGNED,{}
urua1244a-engagement-47,unga peta amin Kiab,bunga	peta	amin	Kiaba,flower	ANA	LOC	Kiaba,That flower was in Kiaba.,engagement,47,urua1244,urua1244a,WORD_ALIGNED,"{""ANA"": ""anaphoric"", ""LOC"": ""locative""}"
urua1244a-engagement-48,erus Arman asoban,terus	Arman	a-sobang,then	Arman	3-send,Then Arman sent,engagement,48,urua1244,urua1244a,WORD_ALIGNED,{}
urua1244a-engagement-49,rang tuatua ruan,{orang\_tuatua}	ruang,elder	village,the village elders,engagement,49,urua1244,urua1244a,WORD_ALIGNED,{}
urua1244a-engagement-50,far Mas afar Pinggo,afar	Mas	afar	Pinggor,from	Mas	from	Antalisa,"from Mas, from Antalisa,",engagement,50,urua1244,urua1244a,WORD_ALIGNED,{}
urua1244a-engagement-51,far Kiab,afar	Kiaba,from	Kiaba,from Kiaba...,engagement,51,urua1244,urua1244a,WORD_ALIGNED,{}
urua1244a-engagement-52,sobang nedat bunga pet,a-sobang	n-edat	bunga	peta,3-send	3-ask	flower	ANA,He sent them to ask for that flower.,engagement,52,urua1244,urua1244a,WORD_ALIGNED,"{""ANA"": ""anaphoric""}"
